label,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62
A,0.08327445579726313,0.22489095907730206,0.014652801544311585,0.11817584506969882,0.2054137983593346,-0.039964013690642154,0.14302806280818658,0.14278015830853139,0.019960202197193046,0.05510858072732158,0.29158083506797156,-0.0027917925631034753,0.09464839864247933,0.15451405229942378,0.012255478101251395,0.04535052033962429,0.10969552585309635,0.038280627077335726,0.09490864843516081,0.18294289941529882,0.017401354613775084,0.16855008872242033,0.27804636763458707,0.007299220049324508,0.17524831943448713,0.24135871116500293,0.00402198093429935,0.10248237131584695,0.20467791193876672,0.023740606111207603,0.15135953997300094,0.15967701652946892,0.03266863064602192,-0.06535403889187755,0.18997095674391154,-0.015085517000387159,0.15615551808674533,0.3104126473841117,0.006427144309005462,0.021452726145800714,0.25137099799275064,0.009070686030279596,0.07699482022403042,0.24078382572532064,0.023789409778492813,0.01946434896595296,0.2634621740985893,0.014023454846217967,0.02931465614675488,0.23945359421755807,-0.0030011117406505347,0.1605528684383568,0.18358645622328745,0.0003115809516293507,0.0546894381965014,0.16138148989386522,0.03189010126449945,0.10038596712016924,0.17659209004017065,-0.043067802272074296,0.08487473610225076,0.17167709230635794,0.032840303202727385
A,0.16154065355547467,0.11983044197152397,0.027282808599476883,0.06809697279407197,0.18649490783775746,0.0024459500606456757,0.2234877508479432,0.15154764604896823,0.0008118338240776477,0.13504844059344462,0.1315625157881925,-0.02805210543599387,0.11874996568830767,0.18411744284984824,-0.013858103955918147,-0.0393384310550626,0.2874986018561188,-0.005898993565840556,0.23950197008301177,0.2324460178152383,0.005579883244476039,0.013814435596625051,0.1643779523743089,-0.023751968380590256,0.023926476856695952,0.1631941307901251,0.008275981949029964,0.14742276842292784,0.24444214540474227,0.0008762294395821919,0.21904758028439386,0.17015321265898273,0.04421046003182703,0.15806380522536925,0.16137228290856723,-0.0017656409670250965,0.17978964275570436,0.21142911359183297,0.03278233610888135,0.16329173336479313,0.14051101242265834,0.011379661583705507,0.17523871040158615,0.19768622048754828,-0.004071607202047235,0.1263128112103654,0.11300359064023244,-0.012985550901320142,0.08958076586322367,0.17061328716762383,-0.015399464621172837,0.10988577343340877,0.1848711837830543,0.006617604644289141,0.11354092283720238,0.08047560047198743,0.0074811313969514424,0.08685515040613204,0.19783091652419585,0.03345144773675407,0.0943466263439822,0.1849178729384978,-0.00111538155315412
A,0.12441715049217794,0.17726160499111593,0.010730196871408072,0.08583090993479983,0.2359690569818121,-0.00018237993288407086,0.14865571093895003,0.2573290804973283,-0.0005005391749028784,0.07032164633003743,0.1885046779549488,0.011156206127037245,0.10867509359867152,0.10720162767510791,-0.02130227326150745,0.02320978106765764,0.0959994873016495,-0.0037394260597089202,0.09557169543050713,0.2359934214327618,-0.0014099755611818243,0.06453465080328455,0.14612115798750874,-0.03950933132707743,0.044436794994136594,0.08947371923794355,-0.024193894856822152,0.17380323336044598,0.2500439468734222,0.024375237033946333,0.1502966486111093,0.3544644986086386,0.002973349144042231,0.12371518662299807,0.18742840115218656,-0.0060493937297625665,0.03762082539554648,0.24533286317009184,0.003211479620997292,0.0842404979183282,0.21283023132230525,0.023812925495726826,0.17964596770778568,0.1653575579714448,-0.0510784226980391,0.1257722439067807,0.21861625018108,-0.004495308037853671,0.19256421647789754,0.14944666403896706,0.010829254564095761,0.13484899517577154,0.20183940768906078,-0.0518208458428982,0.09867756685945193,0.2239209704178516,-0.029578231375482576,0.08821137518545806,0.16628928033438767,0.011585829992021767,0.10906865260739718,0.23014073865919504,0.023931430033289826
A,0.12210019438776124,0.2586334676930972,-0.005016660329100947,0.12519865586148457,0.28920016002435583,0.009117755441632153,0.09663664894436189,0.1887298428456855,0.018556802561624744,0.07897614993836619,0.16770095205995597,0.030569368528250634,0.06591657942444742,0.23376452872794848,0.021450146746196046,0.08405364241297114,0.14933003816561458,-0.020896183880420673,0.14625829221959716,0.3417935049751376,-0.022064167314433662,0.02697987038171675,0.20129050055635847,0.006148133956182015,0.03563667435694888,0.19894339220158946,-0.011661548771378769,0.17021608209895223,0.21488561430301142,-0.004973822523670942,0.12168072766280655,0.1424631845562802,0.014697555720996349,0.07980398844035243,0.17488877522417395,0.003620431174074139,0.1260585954106869,0.2680144544322741,-0.013027137875836581,0.05914688937816167,0.17888256642653208,0.024765661428672713,0.19172591721206805,0.1538311111178823,0.03404429889270476,0.13871135715673485,0.27886629990997225,0.011310192912630882,0.04038917440959852,0.27435204015524056,0.007623167697655555,0.2336604657449301,0.24941129255865252,-0.0027691196796754765,0.045228289124045765,0.24562191914457032,-0.017010409084186003,0.12549429960437092,0.17393181365993918,0.033398090087028126,0.12285805961678423,0.10499180542220413,0.008892053364402814
A,0.14549512792022648,0.29057923194195145,-0.001653613716853985,0.06707590461636523,0.2020566149319732,0.012616233691095552,0.07281540517977003,0.24630941648653562,0.02442067391050706,0.11237636380583219,0.27257581565139716,-0.019188784734469597,0.053310948824466936,0.3220796168020399,0.03769172611869218,0.16327889225763675,0.2932981903960944,-0.022392348665780226,0.096770317507835,0.22504952421840008,0.00646335428369563,0.11802457046937802,0.2418823962532083,-0.03189406134533591,0.06589739324128933,0.21897233066682092,-0.023398336714205763,0.02068184071819649,0.23836775570731916,0.035445031933394884,0.169344252182346,0.16329878905184791,-0.012044241207235611,0.09073382751691213,0.1391223470451188,0.00603583799638932,0.20166979812936406,0.22436994160713855,-0.0020030815295990555,0.07594471571573057,0.1739311171386224,-0.0165376070807972,0.10670465844956376,0.18468590766995982,0.018271692524664988,0.1305659625800476,0.2646731437520262,-0.0054224720208513755,0.028654367466379692,0.23282102684556907,-0.048484805205458836,0.029640467328182197,0.21915722225644105,-0.0056265511423642675,0.0250569986159927,0.2841952884068451,-0.03125091713773086,0.1525481516244332,0.1588008378857613,-0.025085788463384988,0.07827825134871025,0.163185390943546,0.009328599648670527
A,0.08318210488322214,0.22243056112614906,0.022968914183935096,0.02150881741547982,0.2741092139192376,0.01838457869150407,0.1448740860120787,0.23850564090812132,0.021600961314292972,0.054323983246922516,0.18922018017324554,0.0013571102105480659,0.07654285165172535,0.20054983429064752,-0.01692713309981747,0.09715746321519791,0.28934303730903244,-0.006695506642130818,0.14935889820659584,0.1485993394567862,0.008471981311869221,0.09045940743594305,0.1386897413824019,0.00048438913345516136,0.1313284036007072,0.1742699960659841,0.009047435924994678,0.10019295445359105,0.16089971153121738,-0.0037428853000909756,0.15436988027675447,0.2298812368310348,0.05179127284037228,0.12041474122813278,0.28774984925512137,0.0038876860315467205,0.07458528218962013,0.2229236405250353,-0.005908028202780588,0.061989708492956305,0.21373427560584485,-0.020130851305592824,0.12710476537489965,0.21175173790102012,-0.002361370539821575,0.0039559514205477625,0.1096840198232785,0.025939890931222186,-0.04652488542070801,0.22416944421145976,-0.010095498424564349,0.13864039073797446,0.2070428115133875,-0.004778641983393886,0.137860253818016,0.1831408413395923,-0.01844820368997005,0.014160892012296915,0.35320896900801624,0.02434317041650993,0.07993978580295216,0.23490386338124353,-0.008632406254360969
A,0.13496271413458055,0.23676670618764425,-0.01870877404089191,0.12050986200395483,0.22101680452580755,0.0161611559656229,0.06216065323152041,0.2922486656337136,-0.004469319647437043,0.1092316281637162,0.22010254072867097,-0.006063595656685509,0.05704684848085088,0.15561090510034115,-0.021073648382927083,0.13802791099149433,0.2526348368996081,0.03421226745163851,0.07468015076433092,0.2916176622809606,0.0014010432622636277,0.13329554884580577,0.17482124999705986,0.004767379654695703,0.13366834617295573,0.16129541816526483,0.003791632331974868,0.10707567316613896,0.2012893876043639,0.013557506390618153,0.11625317641121527,0.15736828386519094,0.010224051990499614,0.10372798807213293,0.08861755240674436,0.01905749094405878,0.17581043003263513,0.26866937292920207,0.03279929058742786,0.04754356580910042,0.17474226348033572,-0.03203931623794337,0.10139772921472162,0.1786084039784681,0.04341885434995628,0.1934287337042675,0.21906311266414044,0.011029707520809352,0.05085548269717034,0.2434260047975684,-0.01245298723468904,0.07000490057850227,0.22062317914299104,-0.026400450224414118,0.11346001066484004,0.17748494553053962,-0.0085860444903452,0.09513066949950277,0.19752894063536747,-0.0016621114525738954,0.08743709748305792,0.2022237853945962,0.0016487950586900658
A,0.05534107262167888,0.21138456990488894,0.00037699245889695325,0.09870383461263797,0.23010057378676674,0.0190627326782649,0.06813466302450732,0.10869171740558457,0.007230070504122033,0.09308420137454579,0.24692310981933624,-0.000664599812889216,0.1628601851557064,0.17327619718704942,-0.03763698090995278,-0.004733121637106461,0.20919654862209977,0.0031971278399480075,0.0851978011388517,0.3059251882300652,-0.017323496964290017,0.11138250423220272,0.2533858530307103,-0.012924546196876061,0.16907322167471353,0.1627007309695788,0.01838308347220003,0.13067147777274402,0.14202798454770274,0.027849306001286576,0.057400603121079995,0.0981831025191319,0.005206436775424415,0.08136112838725813,0.18025849950107464,0.01586977441104426,0.02522806769506194,0.21553029291617834,-0.03324983976071349,0.17445128101676308,0.17317512637899246,-0.021819328604303963,0.09284929667450542,0.17132305827566607,-0.004298420605774706,0.18889884860393555,0.21943580479332522,0.02620617492239217,0.12488063552506809,0.17751384037803003,-0.004184437474890556,0.030910897810057868,0.15138246962890323,0.01929703266194915,0.056625936840323285,0.18374575616073796,-0.011849285183057886,0.009314901048024208,0.2277002556548626,-0.01619207039843292,0.029274423739007304,0.13600325918643938,-0.0002890454175655821
A,0.11800800326458391,0.30944604022354893,0.0528868669403407,0.07026170692264383,0.23697734830192935,0.009353863435308665,0.09989643197245852,0.22700188681664077,0.006161010790082046,0.08668653845527263,0.11532965211726522,-0.00686384550994821,0.10801328983685425,0.16547410329242623,0.00754200787804373,0.08091419223219405,0.18313181742003143,-0.0010278744717697249,0.05159954750250726,0.19419605010172403,-0.018114646017252378,0.16685703175225947,0.1796795831898907,0.027488761863416346,0.08533248811748803,0.23915044178834352,0.021121136181321037,0.08969076238112518,0.09993712946888489,0.005711081497153139,0.14527016879312354,0.25029982452487787,0.01111208932006897,0.08510063913730449,0.14241608030686317,-0.003025465673070234,0.15475806627227848,0.23463774514289878,0.011871134445617238,0.059674336916619095,0.3168221490180939,0.003894723894375497,0.09426071767087062,0.14626040135890112,0.02248225439972027,0.14133637553297104,0.058028070506211324,0.008141045742490702,0.002023057705749315,0.15810742561021587,-0.012534344491799304,0.060909496002164915,0.2741104826574503,0.01026170840194586,0.054805665417007175,0.30824093845332884,-0.012829631904459045,0.11578560563166415,0.1545307107819328,0.015085826596271485,0.21040401740374745,0.23900103810584739,0.007028964150831658
A,0.1433282394016714,0.18626277169062957,-0.035381518097782366,0.08477967441576584,0.09162123301740026,-0.01048176795869185,0.05895336487928855,0.21532250286281734,0.02242061334648943,0.09185079310117576,0.1378510738345541,-0.006557894330258357,0.06585868143685714,0.2194985968066691,-0.017342604314218007,0.053078756469775785,0.2077943263223763,-0.0269174184694643,0.07638890926979416,0.2585085123210394,0.01748778361425455,0.06563023053004044,0.1384307782713953,0.017017959243359443,0.08185448775006006,0.05683368920753653,-0.0020644350586499246,0.01062651364030329,0.1975373040854531,-0.048776343165528584,0.10797910212492084,0.31848052179754155,0.018524308044831846,0.11936822345993464,0.2866699320830962,0.0017731518192287488,0.06309188259470239,0.1981299328550443,-0.0063214571205409955,0.14527770641704307,0.19949587946177397,-0.002788925513619991,0.1378747215842997,0.24036668900899746,0.012024134978582297,-0.009255089541119543,0.10539907095203181,-0.011010736989831672,0.03744951255340612,0.21365508451486476,-0.0029556063763494307,0.05247791433017482,0.25432285864774623,0.006534895292046401,0.05901433213677334,0.26545463825581206,-0.022776662355615384,0.1622559778449928,0.33646771621484467,0.013409612344824252,0.06887154840055672,0.18854562303861708,0.016357793160500574
A,0.12228730959228401,0.24410927835307122,-0.004464045092696102,0.08469469105416613,0.16701890144374995,-0.01656994049560492,0.054451750733284336,0.1539916823165033,-0.0035170880886414234,0.18950114253529884,0.20154102440652155,0.0046140181143736695,0.015326110053182004,0.21502872759797095,-0.00750392760647874,0.1757793457276735,0.16659223513463314,0.011153821214502492,0.03273980412886593,0.26064618030208375,0.009964434969935702,0.1547225770508445,0.2673798795034297,-0.02030188383655737,0.06735192598834401,0.2107577291071044,-0.004680397182139627,0.13948653904304387,0.2416704772722684,-0.0015190204728504552,0.0663973494291935,0.2040159927296743,-0.01670285803260046,0.13365112913028077,0.20148984125597985,0.0036948115779144894,0.14251808315437886,0.22972670357826885,-0.0038007807000298892,0.04274171875471782,0.17869013081770066,0.027456969493530603,0.09280397904441615,0.20198858538108147,-0.0284791430490029,0.06900627509173245,0.1965079263571261,0.011771065395414395,0.05660751719532412,0.2866944608963982,0.04048619246573705,0.02301905117771818,0.14183876956951288,-0.013239643555932181,-0.019598938815904805,0.12700669226069305,-0.012829738180886192,0.10020605756741303,0.2443250042575607,-0.0038180758345459738,0.23502592992360943,0.17667892593537765,-0.019128727536360177
A,0.09701404137923908,0.2671977424101412,0.018433002238489187,0.17165481901924756,0.2002019203180117,-0.02902351380103118,0.11753888848236191,0.08162513354370682,0.007272637652499358,0.10208484627578829,0.24196044861822505,-0.05208427713254268,0.10394353320709761,0.17450327974667,0.008085895099233954,0.06219525713795721,0.21811020636515746,0.013604322109008988,0.15407591656732783,0.06592305743427788,0.0063930365183795445,0.13403305649601704,0.24299941345293255,0.006953529670766727,0.06765091207607493,0.12592724195272872,0.000683048349760492,0.054752973834768875,0.21482170337562254,0.013587465659130066,0.0903180307794293,0.21403990341000595,0.009251825857079024,0.04364787862215829,0.13875173598345467,0.02388218806094745,0.07707005864591526,0.17036009910747324,0.00924121786503793,0.2206538996439777,0.22928514512694514,-0.011950203893832832,0.11609611219667032,0.2400727159317133,0.01957716101563591,0.08378935525023937,0.2130553345908057,-0.016608888131131306,0.0780731918235572,0.30718999364354793,0.028031971858928587,0.15021860042571963,0.09172631337925108,0.021038952354458372,0.0709775787928066,0.27318120330938417,0.00500400412503389,0.10744469787960799,0.2674161679962679,0.012134461182723655,0.16240126923924286,0.16575091055345462,0.01775310851747672
A,0.09763800518614997,0.169100923183086,0.02423887970772801,0.19498557842029324,0.11672076988103547,0.0028677693468450215,0.07597883330160371,0.19032159618928296,-0.02058743016364143,0.09783374873769903,0.2140719744516315,0.022253767499798505,0.12071094472886729,0.25943480500365834,-0.010716029261045956,0.08693217137886385,0.20270279727008733,0.024716232400138774,0.13882906146474727,0.191522938429236,0.003200364517055754,0.07917299539600474,0.22270113424945806,0.028969984597858524,0.06488953938691676,0.1404629893046869,-0.00826930322246552,0.05019789848307298,0.21566624248591454,-0.019143018297900858,0.12885081916200902,0.2200756001880605,0.0006559399082317302,0.12377691848160433,0.21999292811552465,-0.01848466288536609,0.14069261153009005,0.19440324456109603,-0.03692375724476188,0.16513440446352867,0.06240226890463621,-0.013000478688137964,0.09805143966274046,0.22586473119371422,-0.018437196262506263,0.11335793533799565,0.1802034737875587,0.0013868867407250086,0.030980205126289222,0.16039762924063194,-0.010933601691745308,0.07521191266975889,0.2681429874016704,0.02680922103580696,0.10878526313973694,0.196994016361627,0.01622793108983184,0.11948983976210484,0.2693723720774283,0.030758638368251056,0.06285075649190261,0.21250024105854962,0.02035322933687005
